minute,test_progress,s1_stress,s2_stress,s3_stress,s4_stress,s5_stress,s6_stress,s7_stress,s8_stress,s9_stress,s10_stress,avg_STRESS
64,0.7111111111111111,39.50569211684291,41.47153368092713,41.742480593970505,41.329522141644816,46.265844958365314,44.84363009462911,45.810106324154454,47.82355889713242,42.1058807563456,40.33369680597906,43.12319463699913
65,0.7222222222222222,40.82232884107071,39.053589896777545,42.32998119143587,43.01354839177011,41.79549631580571,47.14733333667069,43.90375167673801,50.68033613289373,44.275097100848846,45.139312695690926,43.81607755797022
66,0.7333333333333333,41.84698124167557,42.050724545465386,43.24788028796821,43.101701631142845,40.15660389858255,49.55504770222671,46.198791370799654,42.14102636010274,56.68749233154487,47.32175713610076,45.23080065056093
67,0.7444444444444445,42.6545428652395,40.46644714089249,49.5346312305633,42.38691394944314,47.050407491927416,51.27546887771728,45.92685436847193,43.68038382802643,56.28565396765956,41.48987664056277,46.075118036050384
68,0.7555555555555555,43.20445018416774,43.7254981420593,43.563659800779426,45.1570610962182,49.44425941549872,48.38117493196339,44.4566560263606,43.881220658761755,49.70045483123079,50.04607411528033,46.156050920232026
69,0.7666666666666667,43.785720187139354,40.8734839899704,43.16883196170111,44.38068025233431,44.648205009223126,52.28748972523103,49.03145963678961,43.06230385764392,41.58868925832799,46.934181364284456,44.97610452426453
70,0.7777777777777778,44.72817749712772,43.258003231505654,42.41896655401441,43.76973967194954,54.350256350469834,51.683050424308654,49.67963604708754,46.09939471091551,43.54770798115165,45.29622807833423,46.48311605468648
71,0.7888888888888889,45.93241440274903,46.19908375495057,41.06498988735556,47.417514597880334,48.05529411598116,50.18678140107486,50.19578377134238,46.91935307307236,43.4311264047108,48.18049383967554,46.75828352487925
72,0.8,45.38655910272127,48.84291630431007,45.60157814029839,40.568012283746064,44.61545417896597,48.16110362318974,48.65124197605392,47.4056379116401,43.125845763572215,48.35230886134999,46.07106581458477
73,0.8111111111111111,44.54502421789069,48.44216658813222,49.77293350890459,40.68069341265545,45.46395260553396,51.16420117026664,47.17781938854438,42.50272771784102,50.10410295245364,42.620185825525674,46.24738073877482
74,0.8222222222222222,43.719636426906874,49.44476315637822,45.946663473039685,46.37844884673501,47.358165491951034,51.364095235699885,43.83732770841349,42.839030121394224,47.52737088415634,43.25120160774035,46.166670295241516
75,0.8333333333333334,43.212902868868504,48.15042855068026,43.50790541839234,49.990147594122526,47.25823455960739,50.72028374685856,41.56150318102015,41.12690177958568,48.214260781469115,45.452195143330876,45.919476362393546
76,0.8444444444444444,44.99846909945853,44.64060362452949,45.07555531009288,47.62265922473662,48.59306578048115,49.05279402868533,42.60008556057994,43.65747537183176,42.0418714941,43.45633297560999,45.173891247010566
77,0.8555555555555555,46.52257047222815,46.38517621728379,42.67486988129274,46.4818009276375,51.356860520014095,51.55373983875736,45.39175154975043,44.512216846324826,48.365946773948586,45.63906242713844,46.888399545437586
78,0.8666666666666667,45.735215163155914,42.95218621202656,49.56389016887541,45.381837174976624,48.99717482792912,44.080144479291675,41.6366032760961,43.858904994344705,44.30253364217689,50.561378250127525,45.706986818900056
79,0.8777777777777778,45.4037799692347,52.159202235992844,46.35037124292641,39.58231249259711,43.134794430093514,43.160425914135146,44.721281360061944,44.55911297218728,41.373436978888364,60.45009476383319,46.08948123599505
80,0.8888888888888888,46.79477755474255,52.31294532393776,43.00404537919251,40.564738472450124,43.20127976844492,43.64708826857244,43.6272479522095,43.88359603701131,45.81318134071724,43.30451073058015,44.61534108278585
81,0.9,46.310233322277846,53.20291127589277,44.73911345854395,37.29149191523779,48.076421881014,43.683368926490324,45.21081773664358,45.86620132215099,46.28139502019783,48.13157901810123,45.87935338765503
82,0.9111111111111112,46.660434102442615,49.00133895623727,44.847625680863,40.589008829889444,52.334422546260136,43.459381690376716,46.26694829882334,43.40208168625164,43.820146755135234,50.0011175132361,46.038250605951546
83,0.9222222222222224,44.97364155325474,52.643821142206896,46.017621759057306,42.146794326423574,50.990018081919914,44.77132982690727,41.18692600427021,44.63737274963796,52.07604921390424,40.75120695792568,46.01947816155078
84,0.9333333333333332,46.24187868702135,45.754804135818745,47.21202537963466,45.577502040941404,46.481851330921415,45.995948452315616,46.03978221616912,42.49067483566142,47.62272267082994,40.88476125680847,45.43019510061221
85,0.9444444444444444,45.91076644440682,48.36849369160535,51.124320766272355,37.80746985686935,48.414149363530896,55.281455129330446,58.97122031174652,44.33637924149799,47.361526045125345,43.853003508212716,48.14287843585977
86,0.9555555555555556,44.315215812518545,48.4266090209276,49.0833083639943,42.03792163410426,47.67122898278561,57.45894064892921,54.74082472990268,42.68668163489878,47.546362845867954,43.04170774731515,47.70088014212441
87,0.9666666666666668,42.040212400926784,50.79112073277264,52.837124802077284,45.57847047192332,51.13586574053232,49.6327802877106,45.71472771077189,49.56510738416474,47.22841956878327,46.874247462730445,48.139807656239334
88,0.9777777777777776,43.82838585667105,52.37810104131042,50.20997451177302,43.89554265844324,52.8570667002733,48.19971191979645,48.13461095786465,47.79077062625792,48.09270206922074,46.04611580340196,48.143298214501286
89,0.9888888888888888,44.74759277819559,54.26033276297763,52.21220973308229,42.20973504561896,53.980104568810965,52.038305925202046,49.90560179879022,47.29104601880126,46.161191191445205,39.96979823266252,48.277591805558664
90,1.0,48.45626955642137,57.62196840416592,52.678820011265195,39.835029231271825,57.433312246680906,49.93568331487051,48.201252742201575,51.88674353997712,43.30380313531546,45.9967480623022,49.53496302444721
